id,tweetText,tweetURL,type,tweetAuthor,handle,replyCount,quoteCount,retweetCount,likeCount,views,bookmarkCount,createdAt,tweetTextCleaned,translated_text,sentiment_blob,contains_review
1761044906322350317,"これいいなー！！
映画の世界観で映画を堪能する日常を味わいたい。

#Apple #AppleVisionPro #AppleVisionProのある生活",https://twitter.com/Wassan_Wa3/status/1761044906322350317,tweet,わっさん★ Vision Pro × EC × リアルを絡めたビジネスづくり｜和田 淳志,@Wassan_Wa3,1,0,0,4,499,0,2024-02-23 07:06:38,これいいなー 映画の世界観で映画を堪能する日常を味わいたい ,これいいなー 映画の世界観で映画を堪能する日常を味わいたい ,0.0,1.0
1758170314771419474,"""Eyeglasses are not compatible with Apple Vision Pro""

I am not angry.... just disappointed.

#mobihub #usedphones #usedmobile #technology  #TechnologyNews  #likeforlike  #Apple  #AppleVisionPro  #applevision #memes #meme #funnymemes https://t.co/ht9NrUugSD",https://twitter.com/MobiHubOfficial/status/1758170314771419474,tweet,Mobi-Hub,@MobiHubOfficial,0,0,0,1,156,0,2024-02-15 08:44:02,eyeglasses are not compatible with apple vision pro i am not angry just disappointed ,eyeglasses are not compatible with apple vision pro i am not angry just disappointed ,-0.25,1.0
1761485619069587858,"Did anyone catch any? 🤑☔️
#AppleVisionPro https://t.co/zVSCpfsyTD",https://twitter.com/charcls/status/1761485619069587858,tweet,Charle,@charcls,0,0,0,1,107,0,2024-02-24 12:17:53,did anyone catch any ,did anyone catch any ,0.0,0.0
1758099787985904022,"Fans of #AppleVisionPro have started returning their headsets in large numbers, citing complaints of headaches, motion sickness, and the device's weight exceeding 600 grams, reported by Business Insider. Additionally, Apple Vision Pro currently has a very limited app library. https://t.co/k5s54XPEfi",https://twitter.com/V_of_Europe/status/1758099787985904022,tweet,Voice of Europe 🌍,@V_of_Europe,0,0,0,9,1209,0,2024-02-15 04:03:48,fans of have started returning their headsets in large numbers citing complaints of headaches motion sickness and the devices weight exceeding 600 grams reported by business insider additionally apple vision pro currently has a very limited app library ,fans of have started returning their headsets in large numbers citing complaints of headaches motion sickness and the devices weight exceeding 600 grams reported by business insider additionally apple vision pro currently has a very limited app library ,0.0404761904761904,1.0
1761132206125113757,"A nice assessment of the device.

""Apple Vision Pro review: Fascinating, flawed, and needs to fix 5 things""

https://t.co/13O6ZiLmtL

#Apple #AppleVisionPro #VR #AR #macOS #iOS",https://twitter.com/tmcstweets/status/1761132206125113757,tweet,Thomas Mitchell,@tmcstweets,0,0,0,0,33,0,2024-02-23 12:53:32,a nice assessment of the device apple vision pro review fascinating flawed and needs to fix 5 things ,a nice assessment of the device apple vision pro review fascinating flawed and needs to fix 5 things ,0.2666666666666666,1.0
1763200835033636964,"Typos allow users to use their iPhone to type on the #AppleVisionPro  If Apple is able to vastly improve the passthrough resolution of their next gen device, this will be a dealbreaker 
 https://t.co/ccv7d7lqkA",https://twitter.com/OlusayoF/status/1763200835033636964,tweet,VanilladadMD,@OlusayoF,0,0,0,0,67,0,2024-02-29 05:53:32,typos allow users to use their iphone to type on the if apple is able to vastly improve the passthrough resolution of their next gen device this will be a dealbreaker ,typos allow users to use their iphone to type on the if apple is able to vastly improve the passthrough resolution of their next gen device this will be a dealbreaker ,0.1666666666666666,1.0
1768066616766423161,"how do you imagine the feature of concerts ?

#applevisionpro https://t.co/R5vUEmpTRN",https://twitter.com/turtlerabbitart/status/1768066616766423161,tweet,turtle rabbit,@turtlerabbitart,0,0,0,4,99,0,2024-03-13 17:08:25,how do you imagine the feature of concerts ,how do you imagine the feature of concerts ,0.0,0.0
1762130845148893612,"Fix the Bluetooth issues

#AppleVisionPro #Apple #VisionPro

https://t.co/VSeUoWzNqi",https://twitter.com/360Reader/status/1762130845148893612,tweet,360 Reader,@360Reader,0,0,0,1,53,0,2024-02-26 07:01:46,fix the bluetooth issues ,fix the bluetooth issues ,0.0,1.0
1760057955867594800,"@BenPielstick @WaffyonYT my personal thoughts, make the light seal thinner so it moves the aluminum case closer to your face and resurrect that knit band/top band shown in the commercials and we would have a ballgame! #applevisionpro",https://twitter.com/_teckmonkey/status/1760057955867594800,tweet,electric eats,@_teckmonkey,0,0,0,0,18,0,2024-02-20 13:44:51, my personal thoughts make the light seal thinner so it moves the aluminum case closer to your face and resurrect that knit bandtop band shown in the commercials and we would have a ballgame , my personal thoughts make the light seal thinner so it moves the aluminum case closer to your face and resurrect that knit bandtop band shown in the commercials and we would have a ballgame ,0.2,1.0
1761013543833424234,"Keren bangeetttt😱🥶 masuk Indonesia kira2 berapa yak? 🤔🤔

#apple #applevisionpro https://t.co/7St78IZbYW",https://twitter.com/Lapakgaming_id/status/1761013543833424234,tweet,lapakgaming.id,@Lapakgaming_id,0,0,0,0,141,0,2024-02-23 05:02:01,keren bangeetttt masuk indonesia kira2 berapa yak ,keren bangeetttt masuk indonesia kira2 berapa yak ,0.0,0.0
1760300024267739498,"Running some experiments today for a new app for the Vision Pro cult. It looks like crap, but it's a start. And damn, those volumetric views are tricky to resize.

#visionpro #applevisionpro #visionos #apple @appstore @apple https://t.co/jyA3lkRdpu",https://twitter.com/PerjanDuro/status/1760300024267739498,tweet,Perjan Duro,@PerjanDuro,0,0,0,8,680,1,2024-02-21 05:46:45,running some experiments today for a new app for the vision pro cult it looks like crap but its a start and damn those volumetric views are tricky to resize ,running some experiments today for a new app for the vision pro cult it looks like crap but its a start and damn those volumetric views are tricky to resize ,-0.3318181818181818,1.0
1759720719145951456,#AppleVisionPro https://t.co/BYwWwA6MPr,https://twitter.com/SteveAZWildcat/status/1759720719145951456,tweet,PaineInTheAZ,@SteveAZWildcat,0,0,0,0,17,0,2024-02-19 15:24:48, , ,0.0,0.0
1760482088539848816,"Magic Mouse 2 Concept

- Conveniently Placed USB-C charger
- Taller for a more ergonomic feel
- Same great colors

#MagicMouse #Apple #AppleVisionPro https://t.co/MzCvykECcQ",https://twitter.com/ashtonsosborne/status/1760482088539848816,tweet,Ashton Osborne,@ashtonsosborne,0,0,0,0,90,0,2024-02-21 17:50:12,magic mouse 2 concept conveniently placed usbc charger taller for a more ergonomic feel same great colors ,magic mouse 2 concept conveniently placed usbc charger taller for a more ergonomic feel same great colors ,0.45,1.0
1757901134037967210,"#Apple #AppleVisionPro
""Comfort is among the most cited reasons for returns. People have said the headset gives them headaches and triggers motion sickness. The weight of the device, and the fact that most of it is front-loaded, has been another complaint""
https://t.co/3Gvk1jv5Xf",https://twitter.com/NowItsKnown/status/1757901134037967210,tweet,MAC,@NowItsKnown,0,1,1,1,446,0,2024-02-14 14:54:25, comfort is among the most cited reasons for returns people have said the headset gives them headaches and triggers motion sickness the weight of the device and the fact that most of it is frontloaded has been another complaint , comfort is among the most cited reasons for returns people have said the headset gives them headaches and triggers motion sickness the weight of the device and the fact that most of it is frontloaded has been another complaint ,0.2333333333333333,1.0
1757783936804261968,"Waiting for the time when #AppleVisionPro becomes so regular that I can wear it all the time and keep myself entertained during boring conversations, events, etc. while not being rude.",https://twitter.com/nigharsh/status/1757783936804261968,tweet,Harsh Nigam,@nigharsh,0,0,0,0,20,0,2024-02-14 07:08:43,waiting for the time when becomes so regular that i can wear it all the time and keep myself entertained during boring conversations events etc while not being rude,waiting for the time when becomes so regular that i can wear it all the time and keep myself entertained during boring conversations events etc while not being rude,-0.4333333333333333,1.0
1758213387387867615,"We continue to explore the #AppleVisionPro platform and push updates for Spatial Clock!. We have many ideas to add, but at the same time, we want to keep the simplicity of it.",https://twitter.com/arturonereu/status/1758213387387867615,tweet,Arturo Nereu,@arturonereu,1,0,2,6,964,0,2024-02-15 11:35:12,we continue to explore the platform and push updates for spatial clock we have many ideas to add but at the same time we want to keep the simplicity of it,we continue to explore the platform and push updates for spatial clock we have many ideas to add but at the same time we want to keep the simplicity of it,0.25,1.0
1758263165547155551,"""Discover the joy of word search puzzles in 'Scientific Illumination.'  Unveil 100+ genius minds and their groundbreaking innovations. A delightful blend of learning and fun!
 https://t.co/WLZYZPvdKM

 #MIT #nasa #ElonMusk #TaylorSwift #IELTS #JustinBieber #Trump #AppleVisionPro",https://twitter.com/dailysparkzz/status/1758263165547155551,tweet,@Dailysparkzz,@dailysparkzz,0,0,0,2,61,0,2024-02-15 14:53:00,discover the joy of word search puzzles in scientific illumination unveil 100 genius minds and their groundbreaking innovations a delightful blend of learning and fun ,discover the joy of word search puzzles in scientific illumination unveil 100 genius minds and their groundbreaking innovations a delightful blend of learning and fun ,0.7000000000000001,0.0
1759623436702232829,"تسريب يقول ان ابل ستتخلى عن منفذها الخاص Lightning في كل اجهزتها تقريبا 

#Apple #AppleVisionPro #iPhone16 https://t.co/goLbkJ6y7j",https://twitter.com/js_wpw/status/1759623436702232829,tweet,raed,@js_wpw,0,0,0,1,78,0,2024-02-19 08:58:14,تسريب يقول ان ابل ستتخلى عن منفذها الخاص lightning في كل اجهزتها تقريبا ,تسريب يقول ان ابل ستتخلى عن منفذها الخاص lightning في كل اجهزتها تقريبا ,0.0,0.0
1758853118383538528,"Necesito unas ya 

#AppleVisionPro https://t.co/L7mgH8TPlW",https://twitter.com/ArturoZarzalejo/status/1758853118383538528,tweet,Zarzalejo,@ArturoZarzalejo,0,0,0,0,170,0,2024-02-17 05:57:15,necesito unas ya ,necesito unas ya ,0.0,1.0
1758698683644682577,"the #appleVisionPro is amazing. it isn’t perfect. this isn’t the @Apple Steve Jobs left behind. I highly doubt he would have put something, so uncomfortable, out to market.  I can’t wear it for more than 20 minutes at a time without feeling all the pressure from the weight.",https://twitter.com/looneylu/status/1758698683644682577,tweet,🇩🇴 Luis Carbuccia 🇩🇴,@looneylu,2,0,0,0,38,0,2024-02-16 19:43:35,the is amazing it isnt perfect this isnt the steve jobs left behind i highly doubt he would have put something so uncomfortable out to market i cant wear it for more than 20 minutes at a time without feeling all the pressure from the weight,the is amazing it isnt perfect this isnt the steve jobs left behind i highly doubt he would have put something so uncomfortable out to market i cant wear it for more than 20 minutes at a time without feeling all the pressure from the weight,0.1942857142857143,1.0
1762334994104463516,@UnrealEngine Any clarity about #AppleVisionPro support and for #Fortnite Mac support which no matter how many articles I read I can't figure out why it isn't updated yet 🤷🏼‍♂️,https://twitter.com/unfold_vr/status/1762334994104463516,tweet,UnfoldVR,@unfold_vr,0,0,0,0,156,0,2024-02-26 20:32:59, any clarity about support and for mac support which no matter how many articles i read i cant figure out why it isnt updated yet , any clarity about support and for mac support which no matter how many articles i read i cant figure out why it isnt updated yet ,0.5,1.0
1756785813273158048,[The World You Were Born In No Longer Exists] #DigitalArt #DigitalArtist #AppleVisionPro #NeoFuture #NeoTokyo #AnimeGirl #AnimeArt https://t.co/kjsRhDDsBn,https://twitter.com/3rdcoastgh0st/status/1756785813273158048,tweet,KIRBY HEAD ,@3rdcoastgh0st,0,0,0,2,73,0,2024-02-11 13:02:32,the world you were born in no longer exists ,the world you were born in no longer exists ,0.0,0.0
1765497716308685208,Struggling with object recognition in my new spatial computing app. Anyone experienced with #AppleVisionPro? Need suggestions. #SpatialComputing,https://twitter.com/itsjackjohens/status/1765497716308685208,tweet,Jack Johens,@itsjackjohens,0,0,0,1,46,0,2024-03-06 14:00:31,struggling with object recognition in my new spatial computing app anyone experienced with need suggestions ,struggling with object recognition in my new spatial computing app anyone experienced with need suggestions ,0.4681818181818182,1.0
1756826682638369267,"After navigating with eyes on  #AppleVisionPro , navigating menu in Quest 3  takes a lot of energy from me!",https://twitter.com/AmirFuturist/status/1756826682638369267,tweet,Amir Reza Asadi ᯅ 👨🏻‍💻,@AmirFuturist,0,0,0,0,32,0,2024-02-11 15:44:56,after navigating with eyes on navigating menu in quest 3 takes a lot of energy from me,after navigating with eyes on navigating menu in quest 3 takes a lot of energy from me,0.0,1.0
1758512474695852195,"❄️ Replace paper trail maps

If you haven't folded up a map and lost it in one of your many pockets are you even a skier? Just imagine if you got on a lift wearing your Vision Pros and looked to your right and there was the trail map. 👏👏👏👏

#skiing #skitech #applevisionpro",https://twitter.com/designadjacent/status/1758512474695852195,tweet,emily,@designadjacent,3,0,0,0,35,0,2024-02-16 07:23:40, replace paper trail maps if you havent folded up a map and lost it in one of your many pockets are you even a skier just imagine if you got on a lift wearing your vision pros and looked to your right and there was the trail map , replace paper trail maps if you havent folded up a map and lost it in one of your many pockets are you even a skier just imagine if you got on a lift wearing your vision pros and looked to your right and there was the trail map ,0.3928571428571428,1.0
1760954018489139301,"Users complain the $3499 Apple Vision Pro front glass is already cracking in a specific spot.
#apple #applenews #applevisionpro",https://twitter.com/MacObserver/status/1760954018489139301,tweet,The Mac Observer,@MacObserver,0,0,1,0,345,1,2024-02-23 01:05:29,users complain the 3499 apple vision pro front glass is already cracking in a specific spot ,users complain the 3499 apple vision pro front glass is already cracking in a specific spot ,0.0,0.0
1757470436428746867,"@Cryptic_Web3 As very personal experience coming in our lifes with #AppleVisionPro , so will there be any app in this platform to make AI assistant more beneficial and highly useful?",https://twitter.com/tolgaozek/status/1757470436428746867,tweet,Tolga Ozek,@tolgaozek,0,0,0,0,38,0,2024-02-13 10:22:58, as very personal experience coming in our lifes with so will there be any app in this platform to make ai assistant more beneficial and highly useful, as very personal experience coming in our lifes with so will there be any app in this platform to make ai assistant more beneficial and highly useful,0.2666666666666666,1.0
1768592725832810535,Apple Vision Pro の visionOS 1.1で、はじめに表示するWindowGroupのdefaultSizeに対して、 in: .meters を指定してデフォルトサイズを設定しても反映されず、システムのデフォルトサイズで表示されます。in: .metersを指定せずに設定すると反映されます。#applevisionpro #oneplanet,https://twitter.com/tokufxug/status/1768592725832810535,tweet,Sadao Tokuyama,@tokufxug,1,0,0,1,561,0,2024-03-15 03:58:59,apple vision pro の visionos 11ではじめに表示するwindowgroupのdefaultsizeに対して in meters を指定してデフォルトサイズを設定しても反映されずシステムのデフォルトサイズで表示されますin metersを指定せずに設定すると反映されます ,apple vision pro の visionos 11ではじめに表示するwindowgroupのdefaultsizeに対して in meters を指定してデフォルトサイズを設定しても反映されずシステムのデフォルトサイズで表示されますin metersを指定せずに設定すると反映されます ,0.0,1.0
1768365133846237573,"Decí que sos un país mercantilista sin decir que sos un país mercantilista.

Urge una Ley de Competencia para tener un impacto directo en los precios de los medicamentos, en los productos de uso diario, en tecnologías, en todo.

#applevisionpro #leydecompetencia #guatemala https://t.co/qLe5cWPjem",https://twitter.com/jorgitoestrada/status/1768365133846237573,tweet,Jorge Estrada,@jorgitoestrada,0,0,0,0,69,0,2024-03-14 12:54:37,decí que sos un país mercantilista sin decir que sos un país mercantilista urge una ley de competencia para tener un impacto directo en los precios de los medicamentos en los productos de uso diario en tecnologías en todo ,decí que sos un país mercantilista sin decir que sos un país mercantilista urge una ley de competencia para tener un impacto directo en los precios de los medicamentos en los productos de uso diario en tecnologías en todo ,0.0,1.0
1759876592459710966,"🥽 #AppleVisionPro cuanto más grande mejor.

📺 Vídeo completo: https://t.co/dp5iVeeIy2 https://t.co/SFU67AMx6p",https://twitter.com/nordicwire/status/1759876592459710966,tweet,NørdicWire,@nordicwire,1,0,0,4,441,0,2024-02-20 01:44:11, cuanto más grande mejor vídeo completo , cuanto más grande mejor vídeo completo ,0.0,1.0
1757834052965462150,"Dive into our latest tech news roundup with industry experts! Join the discussion on AI scamming, Apple Vision Pro mishaps, and the cable TV shake-up! Watch now for all the details:
#KeithShaw #AppleVisionPro #AIFakery #GenAI

Click here: https://t.co/OCjFZsV0Jx",https://twitter.com/InfoWorld/status/1757834052965462150,tweet,InfoWorld,@InfoWorld,0,0,1,2,394,0,2024-02-14 10:27:51,dive into our latest tech news roundup with industry experts join the discussion on ai scamming apple vision pro mishaps and the cable tv shakeup watch now for all the details click here ,dive into our latest tech news roundup with industry experts join the discussion on ai scamming apple vision pro mishaps and the cable tv shakeup watch now for all the details click here ,0.5,0.0
1757711547265171781,"As YC predicates, always talk to and listen to your users. @Vyyyper had another wish for Decky Dashboard that will help him manage social media on his Apple Vision Pro faster and better.

This is the result.

#applevisionpro #visionpro #visionos #apple #appstore #visionosapps #applenews #mixedreality #augmentedreality #spatialcomputing #ar",https://twitter.com/PerjanDuro/status/1757711547265171781,tweet,Perjan Duro,@PerjanDuro,0,1,1,8,1396,0,2024-02-14 02:21:04,as yc predicates always talk to and listen to your users had another wish for decky dashboard that will help him manage social media on his apple vision pro faster and better this is the result ,as yc predicates always talk to and listen to your users had another wish for decky dashboard that will help him manage social media on his apple vision pro faster and better this is the result ,0.2666666666666666,1.0
1757830894016971205,"Automated Zombies https://t.co/asFvM0Np0d via @YouTube Digital lobotomies are all the rage these days! Share, like, subscribe to my Dissolve the Cage channel and help a talented man get discovered! #AppleVisionPro #zombies",https://twitter.com/dissolvethecage/status/1757830894016971205,tweet,Keith Joyner,@dissolvethecage,0,0,0,0,26,0,2024-02-14 10:15:18,automated zombies via digital lobotomies are all the rage these days share like subscribe to my dissolve the cage channel and help a talented man get discovered ,automated zombies via digital lobotomies are all the rage these days share like subscribe to my dissolve the cage channel and help a talented man get discovered ,0.35,0.0
1765814734710862331,Software update time! #visionos #applevisionpro https://t.co/YHNH2ulAmb,https://twitter.com/alighterreality/status/1765814734710862331,tweet,Domenick DiBenedetto,@alighterreality,0,0,0,1,64,0,2024-03-07 11:00:14,software update time ,software update time ,0.0,1.0
1764425654596956434,Can @Apple add Wi-Fi calling to the #AppleVisionPro aside from FaceTime please? that would be perfect!!! 😁👍🏻 that way I wouldn’t miss my regular phone calls @tim_cook 😄,https://twitter.com/TavFitMusic/status/1764425654596956434,tweet,Gustavo Abenojar,@TavFitMusic,0,0,0,1,93,0,2024-03-03 15:00:32,can add wifi calling to the aside from facetime please that would be perfect that way i wouldnt miss my regular phone calls ,can add wifi calling to the aside from facetime please that would be perfect that way i wouldnt miss my regular phone calls ,0.5,1.0
1763433586383053208,"#Apple may be working on an “Apple Pencil-like” accessory for the #AppleVisionPro that may act as a controller. 
A new patent application describes this device as having an accelerometer for “swiping, writing, waving motions”, and more. 

Are you interested?👀 https://t.co/cXxggUIsKQ",https://twitter.com/appleinsider/status/1763433586383053208,tweet,AppleInsider,@appleinsider,7,0,3,38,11983,2,2024-02-29 21:18:24, may be working on an apple pencillike accessory for the that may act as a controller a new patent application describes this device as having an accelerometer for swiping writing waving motions and more are you interested , may be working on an apple pencillike accessory for the that may act as a controller a new patent application describes this device as having an accelerometer for swiping writing waving motions and more are you interested ,0.2954545454545454,1.0
1762168579586224455,"Review spotlight: The Apple Vision Pro Travel Case is too big for travel and too expensive just for dedicated storage
#Apple #AppleVisionPro
https://t.co/9fXcXnum6H",https://twitter.com/appleinsider/status/1762168579586224455,tweet,AppleInsider,@appleinsider,2,0,4,15,10670,1,2024-02-26 09:31:43,review spotlight the apple vision pro travel case is too big for travel and too expensive just for dedicated storage ,review spotlight the apple vision pro travel case is too big for travel and too expensive just for dedicated storage ,-0.25,1.0
1757399114961027569,"Apple Vision Pro'nun en iyi haline gelebilmesi için en az dört nesil üretilmesi gerekiyor https://t.co/wX9cftPqNp via @webrazzi 
#Teknoloji #Apple #VisionPro #tech #visionOS #technology #AppleVisionPro #technologies #Turkish #TechNews",https://twitter.com/Drynoise1/status/1757399114961027569,tweet,Drynoise,@Drynoise1,0,0,0,0,38,0,2024-02-13 05:39:34,apple vision pronun en iyi haline gelebilmesi için en az dört nesil üretilmesi gerekiyor via ,apple vision pronun en iyi haline gelebilmesi için en az dört nesil üretilmesi gerekiyor via ,0.0,1.0
1762122548718800979,"It would be great if Apple could give me the same functionality they use in store to introduce people to the #AppleVisionPro - it's not easy to put someone into ""setup mode"" temporarily - the eye tracking is very person-specific. How are you doing this?",https://twitter.com/mattlanham/status/1762122548718800979,tweet,Matt Lanham,@mattlanham,0,0,0,0,212,0,2024-02-26 06:28:48,it would be great if apple could give me the same functionality they use in store to introduce people to the its not easy to put someone into setup mode temporarily the eye tracking is very personspecific how are you doing this,it would be great if apple could give me the same functionality they use in store to introduce people to the its not easy to put someone into setup mode temporarily the eye tracking is very personspecific how are you doing this,0.1958333333333333,1.0
1759573014985740744,"Apple Car potrebbe essere guidata con Vision Pro in testa
#AppleCar #AppleVisionPro #Brevetti #Futuro #GuidaAutonoma #Innovazioni #Notizie #Novità #ProjectTitan #RealtàMista #Sicurezza #Tech #TechNews #Tecnologia #VisionPro

https://t.co/C549sRmmIF https://t.co/Wy77degfpe",https://twitter.com/CeotechI/status/1759573014985740744,tweet,CEOTECH.IT,@CeotechI,0,0,2,2,77,0,2024-02-19 05:37:52,apple car potrebbe essere guidata con vision pro in testa ,apple car potrebbe essere guidata con vision pro in testa ,0.0,1.0
1760728371653431325,"Don’t sleep #AR .. watch 👀⬇️ 

🤌🏼🔥 #AppleVisionPro @OVRtheReality",https://twitter.com/GratefulMagnet/status/1760728371653431325,tweet,GratefulMagnetᴳᴹ 🧲,@GratefulMagnet,1,0,0,12,404,1,2024-02-22 10:08:51,dont sleep watch ,dont sleep watch ,0.0,0.0
1759956070276149744,"🍏👓 A pesar del entusiasmo inicial, los fieles de @Apple están devolviendo sus Vision Pro enfrentándose a problemas de comodidad, falta de aplicaciones y un precio elevado. Descubre más en Paréntesis MEDia ➡️ https://t.co/39iBDS3JCJ #AppleVisionPro #RealidadMixta",https://twitter.com/parentesismedIA/status/1759956070276149744,tweet,Paréntesis MEDia,@parentesismedIA,0,0,0,0,20,0,2024-02-20 07:00:00, a pesar del entusiasmo inicial los fieles de están devolviendo sus vision pro enfrentándose a problemas de comodidad falta de aplicaciones y un precio elevado descubre más en paréntesis media , a pesar del entusiasmo inicial los fieles de están devolviendo sus vision pro enfrentándose a problemas de comodidad falta de aplicaciones y un precio elevado descubre más en paréntesis media ,0.0,1.0
1757998006878773427,"アプリのインテリア化🪴

現実世界にARで配置したインテリアアプリや、没入感ある視界空間を活かしたヒーリングサービスやアプリもどんどん登場しそうですね😊

#Apple #AppleVisionPro  #AppleVisionProのある生活",https://twitter.com/Wassan_Wa3/status/1757998006878773427,tweet,わっさん★ Vision Pro × EC × リアルを絡めたビジネスづくり｜和田 淳志,@Wassan_Wa3,0,0,0,1,377,0,2024-02-14 21:19:21,アプリのインテリア化 現実世界にarで配置したインテリアアプリや没入感ある視界空間を活かしたヒーリングサービスやアプリもどんどん登場しそうですね ,アプリのインテリア化 現実世界にarで配置したインテリアアプリや没入感ある視界空間を活かしたヒーリングサービスやアプリもどんどん登場しそうですね ,0.0,1.0
1757057568021578124,"iOS18 rumors: A fresh design inspired by #visionOS, advanced AI features, Siri improvements, and RCS support. Excited for #iOS18?
#AppleVisionPro #Apple https://t.co/y0Hxrqnyz1",https://twitter.com/randomtech0/status/1757057568021578124,tweet,Random Tech Station,@randomtech0,0,0,0,2,125,0,2024-02-12 07:02:23,ios18 rumors a fresh design inspired by advanced ai features siri improvements and rcs support excited for ,ios18 rumors a fresh design inspired by advanced ai features siri improvements and rcs support excited for ,0.3583333333333333,1.0
1757220474160075256,6/ More colors on the display would be amazing for replicating the richness of the real world. #AppleVisionPro #VRGraphics,https://twitter.com/anndu_to/status/1757220474160075256,tweet,Anndu,@anndu_to,1,0,0,1,27,0,2024-02-12 17:49:43,6 more colors on the display would be amazing for replicating the richness of the real world ,6 more colors on the display would be amazing for replicating the richness of the real world ,0.4333333333333333,1.0
1764375220096299272,"Returned #AppleVisionPro. Wanted iPhone app ease, got an iPad wannabe. Apple should aim for a CarPlay-like companion experience with unique device UI capabilities, not a standalone device resulting in a fragmented #UX.",https://twitter.com/kensnyder/status/1764375220096299272,tweet,Ken Snyder,@kensnyder,0,0,0,0,64,0,2024-03-03 11:40:07,returned wanted iphone app ease got an ipad wannabe apple should aim for a carplaylike companion experience with unique device ui capabilities not a standalone device resulting in a fragmented ,returned wanted iphone app ease got an ipad wannabe apple should aim for a carplaylike companion experience with unique device ui capabilities not a standalone device resulting in a fragmented ,0.375,1.0
1757042047444291649,"I fixed Apple Vision Pro’s glaringly absent feature using @NativeScript - link to video in reply. 

#AppleVisionPro",https://twitter.com/digitalix/status/1757042047444291649,tweet,Alex Ziskind,@digitalix,4,1,1,19,1575,2,2024-02-12 06:00:43,i fixed apple vision pros glaringly absent feature using link to video in reply ,i fixed apple vision pros glaringly absent feature using link to video in reply ,0.1,1.0
1757619393553440923,"Top things I want on #MetaQuest3 to improve after using #AppleVisionPro
1. 3D movies to stream, purchase, or rent easily.
2. Better 180 3D videos, nothing I’ve seen comes close to Apple immersive videos.
3. Better Multitasking with more “2d” apps to use not just browser based.",https://twitter.com/UrGamingTechie/status/1757619393553440923,tweet,UrGamingTechie,@UrGamingTechie,0,0,0,1,125,0,2024-02-13 20:14:53,top things i want on to improve after using 1 3d movies to stream purchase or rent easily 2 better 180 3d videos nothing ive seen comes close to apple immersive videos 3 better multitasking with more 2d apps to use not just browser based,top things i want on to improve after using 1 3d movies to stream purchase or rent easily 2 better 180 3d videos nothing ive seen comes close to apple immersive videos 3 better multitasking with more 2d apps to use not just browser based,0.5,1.0
1757493054783508894,"🇺🇸Is there anything that The Simpsons didn’t see coming? 

#AppleVisionPro 
#AppleVision https://t.co/Vp44oMTbwr",https://twitter.com/AIustitiae/status/1757493054783508894,tweet,Angelus iustitiae,@AIustitiae,1,0,4,4,737,1,2024-02-13 11:52:51,is there anything that the simpsons didnt see coming ,is there anything that the simpsons didnt see coming ,0.0,0.0
1769009031660929363,"#BookmarkableTweet #6 @PrimeVideo You advertise #Gravity the movie as #3D on your site. It'd be a no-brainer to actually offer the 3D version for @MetaQuestVR audiences — just as #Disneyplus has done with #AppleVisionPro

Speaking of which... @BigscreenVR why not speak with #AmazonPrimeVideo and get it done?

#MetaQuest3 #wearableImax",https://twitter.com/cly3d/status/1769009031660929363,tweet,Clyde DeSouza,@cly3d,0,0,0,1,54,0,2024-03-16 07:33:14, you advertise the movie as on your site itd be a nobrainer to actually offer the 3d version for audiences just as has done with speaking of which why not speak with and get it done , you advertise the movie as on your site itd be a nobrainer to actually offer the 3d version for audiences just as has done with speaking of which why not speak with and get it done ,0.0,1.0
1763999463436059012,"How to talk about @NABShow without mentioning #NABShow

“Canon: No Currently Available Camera is High-Res Enough for Apple Vision Pro”
https://t.co/5yj3iysnhA

#AppleVisionPro immersive video is 180º 3D video - 8K for each eye.",https://twitter.com/Alex4D/status/1763999463436059012,tweet,Alex ‘4D’ Gollner ⧜,@Alex4D,1,1,1,3,4411,0,2024-03-02 10:47:00,how to talk about without mentioning canon no currently available camera is highres enough for apple vision pro immersive video is 180º 3d video 8k for each eye,how to talk about without mentioning canon no currently available camera is highres enough for apple vision pro immersive video is 180º 3d video 8k for each eye,-0.1,1.0
1757275292836757598,"will there be an android equivalent for visionOS? is there one already?

#AppleVisionPro #VisionPro",https://twitter.com/bigp34ch/status/1757275292836757598,tweet,James,@bigp34ch,0,0,0,2,95,0,2024-02-12 21:27:33,will there be an android equivalent for visionos is there one already ,will there be an android equivalent for visionos is there one already ,0.0,1.0
1757858223309344993,"@Pixverse Immersive #VR ᯅ 

360 fisheye test 

#AppleVisionPro #Quest3 #aivideo https://t.co/KfUcLUKoSh",https://twitter.com/stonekaiju/status/1757858223309344993,tweet,Stone Kaiju ᯅ ⚡ ³³º¹,@stonekaiju,0,0,2,4,632,0,2024-02-14 12:03:54, immersive ᯅ 360 fisheye test , immersive ᯅ 360 fisheye test ,0.0,0.0
1759894744740569197,Sigo alucinando con lo bien que se ve la pantalla.... Ojala tuviera otras cosas al mismo nivel #AppleVisionPro,https://twitter.com/AlehandoroVR/status/1759894744740569197,tweet,AlehandoroVR,@AlehandoroVR,4,0,0,12,1205,0,2024-02-20 02:56:19,sigo alucinando con lo bien que se ve la pantalla ojala tuviera otras cosas al mismo nivel ,sigo alucinando con lo bien que se ve la pantalla ojala tuviera otras cosas al mismo nivel ,0.0,1.0
